Date,Close,High,Low,Open,Volume,Return,Log_Return,Vol_30d,Vol_90d
2020-11-16,337.0139465332031,337.2091365588106,334.24398420061374,335.5360224634201,74541100,0.012482482780751036,0.012405218891610939,0.20538545219165685,
2020-11-17,335.201416015625,336.4098015306876,333.0821247126404,334.5972374413552,66111000,-0.005378206261857366,-0.005392720878280264,0.2007741961547288,
2020-11-18,331.1673583984375,336.01942424838643,331.13016988327934,335.47101420753813,70591300,-0.012034727254849886,-0.012107730895381667,0.19996650342718278,
2020-11-19,332.5615234375,332.93332337051584,329.1873830215111,330.53518969102464,59940900,0.004209850408581461,0.004201013780257968,0.198942644412322,
2020-11-20,330.2842102050781,332.5057623688925,330.20986156340393,332.30126814614187,70417300,-0.00684779528576418,-0.006871349024943719,0.1990138616685921,
2020-11-23,332.26409912109375,333.5282530358045,329.8566610286987,332.0967933926305,63230600,0.005994500659859847,0.00597660512171109,0.19440928697367338,
2020-11-24,337.6181640625,338.1665740612137,333.9651798999618,334.82031711721845,62415900,0.016113883370393767,0.015985432806173105,0.19828807748177918,
2020-11-25,337.09759521484375,337.56235227629367,336.0007753577867,337.5344679872675,45330900,-0.0015418863765869206,-0.001543076306701388,0.19718552193668057,
2020-11-27,338.03643798828125,338.510470935988,337.0232425585529,338.1944395153429,28514100,0.0027850770422706006,0.0027812059011567062,0.19705252111436392,
2020-11-30,336.5398864746094,337.52516919139106,333.85360536686164,337.25560214879374,83872700,-0.004427189928334796,-0.00443701895437035,0.1977330919496724,
2020-12-01,340.22076416015625,341.7637610766728,339.2075971251857,339.8024998061892,74231400,0.010937418812686728,0.010878037838245496,0.19304393558017674,
2020-12-02,340.9365234375,341.09452496721,338.5290850488173,339.10537931768437,45927000,0.002103808329014356,0.0021015984232077858,0.19297965512310103,
2020-12-03,340.8435363769531,342.23780756286345,339.7374123001427,340.83423215842737,62882000,-0.0002727400972161176,-0.0002727772975606031,0.19273274754374525,
2020-12-04,343.7807922363281,343.7807922363281,341.33616563830765,341.4291227207132,50749900,0.008617607628992996,0.00858068800264754,0.19339152244036237,
2020-12-07,343.0743103027344,343.56695157579156,341.8008806931252,343.00923751639283,48944300,-0.0020550360856347316,-0.0020571505696820214,0.19380008035460322,
2020-12-08,344.0782470703125,344.6452370556998,341.75446181901555,341.8009261774338,42458900,0.0029262953751687526,0.002922022107390107,0.18356393748764158,
2020-12-09,340.99224853515625,344.89619068117054,340.1556915300474,344.73818917160975,74098300,-0.00896888588985878,-0.009009348464750919,0.18592191786039647,
2020-12-10,340.8807067871094,341.931033863523,338.7428073956365,339.61655289507456,57735400,-0.0003271093361389976,-0.0003271628480677114,0.14983228706355567,
2020-12-11,340.4810485839844,340.8900371114811,337.6553457695817,339.1797343449143,57698600,-0.0011724283456575613,-0.001173116177445295,0.14932035127189294,
2020-12-14,338.9565734863281,343.73426062304117,338.7799635596942,342.65604936198173,69216200,-0.004477415421493602,-0.004487469066709928,0.14543509401541946,
2020-12-15,343.5390319824219,343.5390319824219,340.12773192333026,341.5033943130732,63865300,0.013519308532538465,0.013428738067899024,0.14661739305586582,
2020-12-16,344.0782470703125,344.99845695254,342.86986171972654,343.7529114618271,58420500,0.0015695890064633122,0.0015683584890748073,0.14070513124466727,
2020-12-17,346.0023498535156,346.20684410811197,344.8962257081794,345.7235069456668,64119500,0.005592050062990239,0.0055764725973665085,0.12884037164278592,0.18213539061808756
2020-12-18,344.62078857421875,346.4597381046368,342.6044762600976,346.29171920031933,136542300,-0.003992924556384558,-0.004000917563719457,0.11991554701060698,0.18109544725172144
2020-12-21,343.3885498046875,353.28340346844874,337.9463959577073,340.6908183330083,96386700,-0.0035756367879875572,-0.0035820446565745937,0.12082716176849245,0.1812014958048393
2020-12-22,342.8099365234375,343.8274225961405,341.6804378170343,343.71540996244033,47949000,-0.001685010410449328,-0.0016864316372366588,0.11680098104890907,0.18125385090890286
2020-12-23,343.1178894042969,345.0315044186133,342.7911670027845,343.7806495988375,46201400,0.0008983195877647621,0.0008979163402026006,0.1165079045678806,0.181220635343135
2020-12-24,344.4527587890625,344.4807619388975,343.00588190186073,343.5939480483956,26457900,0.003890410339965511,0.003882862264066877,0.11536776979637327,0.1812726368878587
2020-12-28,347.41192626953125,347.80397040676263,346.38509652628863,347.01050976482793,39000400,0.008590924023578195,0.008554232031440144,0.11235158547606906,0.18147807254037124
2020-12-29,346.7491455078125,349.12018360826625,346.1610508009633,348.94282080818664,53680500,-0.0019077662901086923,-0.0019095883940186092,0.10695868104508728,0.18152678725637525
2020-12-30,347.2438659667969,348.2800395515808,346.85182184412906,347.57058839397877,49455300,0.0014267387977549006,0.0014257219730037032,0.10165977921617142,0.1814837178790976
2020-12-31,349.0081787109375,349.7362892004099,346.5344718228224,347.0478724739149,78520700,0.005080903990135166,0.005068039753690158,0.10045464340529568,0.1809736445102324
2021-01-04,344.2567443847656,350.47370017311397,340.5508422079817,350.34299981269083,110210800,-0.013614105960844003,-0.01370762768117702,0.10237142989297021,0.1825941880842868
2021-01-05,346.6277770996094,347.71995701585035,343.5659756645781,343.61266657677504,66426200,0.006887396553642233,0.00686378678257687,0.10331956241710169,0.18222655177543073
2021-01-06,348.7000427246094,351.9018879211181,344.56474976303986,345.1154973335199,107997700,0.0059783599639346985,0.005960560475939387,0.10108311830585377,0.18241318033209833
2021-01-07,353.880859375,354.6276289954362,350.903067797057,351.08043056721175,68766800,0.014857516534582782,0.01474822484142471,0.10732726518978389,0.18367037678854603
2021-01-08,355.89715576171875,356.1118370621761,352.01389123519994,355.2717141545609,71677200,0.005697670086705964,0.005681499757555993,0.09948972759286402,0.18366436482979137
2021-01-11,353.49822998046875,355.26248581147223,352.59275660544745,352.7141131125291,51034700,-0.0067405028177750514,-0.006763322609280708,0.10210372742835763,0.18359021917309207
2021-01-12,353.57281494140625,354.5903007101901,351.32313359508305,353.68485602908515,52547700,0.00021099104496680177,0.00021096878948669,0.10211770739629095,0.18216349103056567
2021-01-13,354.5250244140625,355.52382255240764,352.7140778450941,353.4981946346309,45303600,0.002693107140643747,0.002689487225364879,0.10058868857973666,0.17216450861321667
2021-01-14,353.2834167480469,355.77581089223776,352.9473789690196,355.27172573626217,49989100,-0.003502172147276994,-0.0035083191081580847,0.09780334900161829,0.17162194179895268
2021-01-15,350.70709228515625,352.46200397474826,348.8401394989429,351.6592279506471,107160000,-0.007292514566931918,-0.007319234936328567,0.1008552861913039,0.16533476067010439
2021-01-19,353.4608154296875,354.0022476674901,351.68721605615525,353.1714400392003,51233300,0.007851917469328562,0.007821251584755056,0.10272273371617498,0.16279201747570748
2021-01-20,358.35223388671875,359.19235686721606,355.3650983033549,355.7571424001168,61836100,0.01383864418205727,0.013743764481199319,0.10700953060327874,0.16100014190184198
2021-01-21,358.6789245605469,359.3417132448048,357.7547921391025,358.91229363565395,47840100,0.0009116468182290838,0.0009112315206524672,0.10651990675006032,0.160993159704064
2021-01-22,357.409423828125,358.5762692472842,356.4386004629022,356.82132917887884,52860500,-0.0035393792205027363,-0.0035456576419901375,0.1074150826374208,0.16004702916278807
2021-01-25,358.8189392089844,359.1736362444542,353.28340355342897,358.14683518859727,70402000,0.003943699541445689,0.003935943543272595,0.10313273072331923,0.1599883345525952
2021-01-26,358.2588806152344,360.1818395328205,358.02551153797936,359.77110767785683,42665300,-0.0015608389985898308,-0.0015620583767801206,0.10340719154159911,0.1598058797530476
2021-01-27,349.5028991699219,355.019748062336,347.2625615277461,354.9263947256956,123351100,-0.024440375156300265,-0.02474399844580973,0.1280389105446288,0.16473571904803733
2021-01-28,352.5086669921875,356.5226037699403,350.88442731269146,351.3231338347947,94198100,0.008600122715446412,0.00856335232957269,0.12887023899068673,0.16372248392519737
2021-01-29,345.4515075683594,351.6124555330572,343.77123349393463,350.6416324114404,126765100,-0.02001981819069576,-0.020222930165566963,0.1376847165201852,0.1663312632939813
2021-02-01,351.2019348144531,352.23808023534195,345.74109064403495,348.8588992767519,75817600,0.016646119991112984,0.016509091902182,0.1456695144880449,0.16763523366922511
2021-02-02,356.16790771484375,357.72682583158235,351.2858443927636,354.3943082588558,64450700,0.014139936054208269,0.014040899645548673,0.15018827331897425,0.1636255593195726
2021-02-03,356.4479675292969,358.17490455947774,355.1691094246982,356.9987151844739,52427100,0.0007863140063628649,0.0007860050234656746,0.14944200982066247,0.16363300109133114
2021-02-04,360.4992370605469,360.54589948348286,356.5599656893547,357.48409816801393,47142600,0.011365668765994652,0.011301564818290925,0.1515792360973712,0.1626456349897085
2021-02-05,361.91815185546875,362.6276030840399,360.45261545754704,362.37557469425633,48669800,0.003935971699944529,0.003928246028713449,0.1513745850860877,0.160770117801371
2021-02-08,364.53179931640625,364.5784617313484,362.5154873095736,363.37426945905264,38365200,0.007221653425057317,0.007195702151794157,0.15213523334573922,0.1605619511712533
2021-02-09,364.2890625,364.88650090170546,363.2809208064107,363.69162409829454,35551100,-0.000665886534073179,-0.0006661083349795993,0.15223316061050082,0.16032715201560058
2021-02-10,364.13043212890625,366.18409143779456,361.72207574615237,366.03473180738115,59154400,-0.00043545191833405106,-0.00043554675505286147,0.1510354474503274,0.16017805779132327
2021-02-11,364.718505859375,365.6333228604152,362.2821464660776,365.21324714349873,42913300,0.0016150084655943697,0.0016137057418403869,0.15066674119202114,0.15904992494552508
2021-02-12,366.5201416015625,366.7628260637993,363.8410407386607,363.9157347942992,50593300,0.004939797990075601,0.004927637219375608,0.15094921270853717,0.1568572653272991
2021-02-16,366.2027282714844,367.94835282080294,365.48396180113076,367.7523022937143,50972400,-0.0008660187914670825,-0.0008663940023827795,0.1508258571857016,0.1545951302174345
2021-02-17,366.2867126464844,366.53874094633073,363.4302494777384,364.44776352927147,52290600,0.00022933847433748156,0.0002293121802896569,0.14382727346387936,0.1523575368726854
2021-02-18,364.72784423828125,365.47461384883314,361.9460747372213,363.67301150998657,59712800,-0.004255869389692135,-0.004264951378822399,0.14423610189438787,0.15218326197817778
2021-02-19,364.083740234375,366.2774151168697,363.6356613794077,365.98803975869316,83241000,-0.0017659852793839859,-0.0017675464696842943,0.14400398294391686,0.15175964739383546
2021-02-22,361.28338623046875,363.7010867969079,361.01267008578844,361.3113893842329,67414200,-0.007691510755474917,-0.007721242979595122,0.14059066457615105,0.15045280293762323
2021-02-23,361.7221374511719,363.0756897475787,354.9077705148103,359.0710676558292,107284100,0.0012144240156761743,0.0012136871993092444,0.1398119615298105,0.14989352979497547
2021-02-24,365.7080078125,366.1374274308675,359.64041172948737,360.62989435018375,72433900,0.011019149641805281,0.010958881146591668,0.1412007104376707,0.1502372484678283
2021-02-25,356.89599609375,365.8107122221224,355.44911916352476,364.43850086453193,146670500,-0.024095758174559778,-0.02439081026619865,0.15907866208627236,0.15613172738500156
2021-02-26,355.0570983886719,359.92984672810377,353.0688174261953,358.78168889571384,152701600,-0.005152475021308667,-0.0051657947936267256,0.1597029787051538,0.15646215384576453
2021-03-01,363.6637268066406,364.9146102633819,355.25312373479255,359.9391650515009,105348800,0.024240124918013306,0.023950996117441677,0.1738781566567393,0.15872456931403298
2021-03-02,360.825927734375,364.1210978494576,360.32184256880726,363.88772878043636,79595300,-0.007803360255873026,-0.007833965792837277,0.17409663979865664,0.159434615818248
2021-03-03,356.0465393066406,361.0966209700066,355.9438421012048,360.12582613870484,119940200,-0.013245690124720655,-0.013334196700779597,0.17759151656569835,0.16122301708246883
2021-03-04,351.64056396484375,358.4549301482067,347.14120097339406,355.8598669496521,183433000,-0.012374717502877552,-0.012451921902452416,0.1764782754955768,0.16266975786429141
2021-03-05,358.1094970703125,359.1643297870459,347.85060223532196,355.1503648338784,152039600,0.018396435930285726,0.018229268579254103,0.18483205108069678,0.16518915199879775
2021-03-08,356.3265686035156,361.89007928491264,356.0465371130261,359.07099116005475,123149200,-0.00497872433259372,-0.004991159471840575,0.18511926923067284,0.16213854322206894
2021-03-09,361.4140930175781,363.9718093982102,359.6778119910796,360.18189725521665,113633600,0.014277701587061209,0.014176735117010033,0.18942230923645004,0.1633446288046738
2021-03-10,363.6637268066406,365.36266070764583,362.3475501391762,363.76642402507724,109899400,0.006224532558427587,0.006205240171645878,0.19009716161571316,0.15187273318075267
2021-03-11,367.3509216308594,369.3298867988707,365.6799911027068,366.13741385422924,86245000,0.010139022818130172,0.010087967735362163,0.17649788560897084,0.1518690198016909
2021-03-12,367.845703125,367.9857188856928,365.1759743296628,365.9880942291193,64653600,0.001346890575213644,0.001345984331752093,0.1752892146295479,0.15040115840771148
2021-03-15,370.0393981933594,370.3007704564928,365.9507668370694,368.0977512494196,73427200,0.005963628362987583,0.005945916315190369,0.16336741334206045,0.14976462215598899
2021-03-16,369.5726318359375,371.36489050741085,368.7978304984493,370.6554678400284,73722500,-0.001261396380225377,-0.0012621926102843065,0.15789879100494808,0.14753837648768545
2021-03-17,370.8327941894531,371.63557011212924,367.1362076288322,368.28439370276624,97959300,0.003409782665062311,0.0034039825371948306,0.15358526097193587,0.14345800548925425
2021-03-18,365.4373474121094,370.3287545797214,364.75589939193253,368.237776582105,115349100,-0.014549540552735718,-0.014656423112818133,0.16039078290653522,0.14280957686228377
2021-03-19,364.7611389160156,366.71849082891276,362.57899949059845,365.13574666256363,113624500,-0.0018504088344620806,-0.0018521229557659316,0.15742918174350343,0.14288529375895148
2021-03-22,367.6737365722656,369.059816642026,365.22002301990005,365.27621275157725,73778600,0.007984945065435234,0.007953234086684807,0.15864334078363931,0.1420664984009282
2021-03-23,364.7798767089844,368.48854216406016,363.9931918294677,367.0369263591319,90686600,-0.007870727700759916,-0.00790186536972019,0.15917756811997794,0.14281619287389888
2021-03-24,362.925537109375,367.82361875706545,362.8787218556425,366.1846847460537,97588600,-0.0050834481779507,-0.005096412856149352,0.15986874422086766,0.14280202988705848
2021-03-25,364.9671936035156,365.76322438235565,359.53528100576926,361.48328710314735,116128600,0.005625552035830816,0.005609787712358257,0.16071320306563228,0.1418358896820062
2021-03-26,370.84869384765625,371.2513965542407,365.51981381623887,366.11918063382456,114409100,0.016115147737169044,0.015986677121411125,0.167242624326149,0.1424578598794855
2021-03-29,370.6613464355469,371.569785365303,367.8798399047054,369.36892521787905,108107600,-0.0005051855789637294,-0.0005053132281911688,0.16676134993084174,0.14120829899548268
2021-03-30,369.67791748046875,370.35222281435466,368.07642444952893,369.3875943515062,76262200,-0.0026531737515530507,-0.0026566996549681203,0.16696216367617922,0.1409278235409816
2021-03-31,371.1763916015625,372.74041546812293,370.2211375092786,370.2492323772652,112734200,0.004053458565517198,0.004045265435226166,0.16730203228080137,0.13923443144434694
2021-04-01,375.184814453125,375.24103277878845,372.9090440416976,373.1150826333132,99682900,0.010799239774563318,0.01074134442889205,0.16926497353660594,0.1400576881762724
2021-04-05,380.5697937011719,381.1129992139736,377.77894176420136,377.85385187937834,91684800,0.014352871013439295,0.014250843658434733,0.17337509408182106,0.14102104716927183
2021-04-06,380.3450622558594,381.3939754285536,379.670756847593,380.0079238420964,62021000,-0.000590513091243805,-0.0005906875127681126,0.17130047194938683,0.1408724017937047
2021-04-07,380.7852783203125,381.1317912570408,379.7176446390616,380.1765370600538,55836300,0.0011574123293258687,0.0011567430440520704,0.1713021630017742,0.13869809274019643
2021-04-08,382.5926818847656,382.64887161223606,381.1035969453254,382.04013051081506,57863100,0.004746516389566802,0.004735287199651868,0.1693121854947968,0.13872271583706225
2021-04-09,385.3742980957031,385.5428959071403,382.34931210443176,382.4710660757358,61104600,0.007270437576679223,0.007244135354236946,0.15147602994083142,0.1390480168848143
2021-04-12,385.5147399902344,385.78631418087707,384.1661291967522,384.7748703761354,56704900,0.00036442984191009664,0.000364363453484052,0.14985578264331484,0.13870088210323517
2021-04-13,386.6573181152344,387.2848083159337,385.02775850316095,385.4117407781049,56551000,0.0029637728638571836,0.0029593895476962384,0.13537995665908453,0.13781149353016292
2021-04-14,385.3367919921875,387.68747208141957,384.7935864554999,386.629184455803,61659900,-0.0034152363376537265,-0.0034210815696350907,0.13317539662414263,0.1380477126395159
2021-04-15,389.47625732421875,389.7478600943017,387.4346207591229,387.4814360108745,60229800,0.01074246066831619,0.010685170365057879,0.1269596071376724,0.13889799718388354
2021-04-16,390.77801513671875,391.3867562544257,389.34511988641407,390.76864065497745,82037300,0.0033423290586269694,0.003336755891644866,0.11826595351442758,0.13841449528739957
2021-04-19,388.8581237792969,390.2910191020154,387.52826201872847,389.84150124750823,78498500,-0.004912997361814719,-0.004925105808811888,0.11196754875614133,0.13870245050827265
2021-04-20,386.0111389160156,388.74580153591614,384.53139954515456,387.64069853993914,81851800,-0.00732139741767901,-0.007348330386249847,0.1135713946358079,0.1394475342729829
2021-04-21,389.66363525390625,389.86967383854443,385.25254036198135,385.39304330026425,66793000,0.009462152693695547,0.009417666927474774,0.11010872612109791,0.1390080437458584
2021-04-22,386.104736328125,390.32851244037596,385.03710277731346,389.4950123134233,97582800,-0.00913325905678175,-0.009175222974257798,0.11454435918998783,0.1401162393470733
2021-04-23,390.2910461425781,391.7052211795834,386.59175516511834,386.6666652858134,73209200,0.010842420256910401,0.010784062664479833,0.11499469541381047,0.14092594310398213
2021-04-26,391.1058349609375,391.67713539485504,390.35661941365066,390.94664023299106,52182400,0.0020876441476489482,0.0020854680466953187,0.11497557160174918,0.14055764141247942
2021-04-27,391.0215759277344,391.6022508827093,389.8790035659175,391.40555820957167,51303100,-0.00021543793436762382,-0.0002154611444530212,0.1145517560912564,0.13913995074663932
2021-04-28,390.9090881347656,392.4169219739878,390.44082137164764,391.2930703102106,51238900,-0.00028767669073470614,-0.0002877180776114523,0.11435540216824167,0.13917117520204042
2021-04-29,393.4003601074219,394.0184758048344,390.01011254525065,393.6438680253927,78544300,0.006373021370629672,0.006352799540563555,0.11501646152637456,0.13924299572574725
2021-04-30,390.8155517578125,391.9768731298278,389.91648729298134,391.1246239237115,85527000,-0.006570427004447987,-0.006592107277907972,0.1070939761293884,0.13959544001268637
2021-05-03,391.6583557128906,393.1942559265177,391.16199405729486,392.81027372792676,68128300,0.002156526144590165,0.002154204179736727,0.10638409126307623,0.1393419416087465
2021-05-04,389.24212646484375,390.15993976728055,385.5428355491928,389.66357805634044,101591200,-0.006169226860100796,-0.006188335169660462,0.10782216664774039,0.13983338190499747
2021-05-05,389.36395263671875,391.1246408679832,388.80202660407656,390.89050740277776,60162200,0.00031298300875448604,0.00031293403978997097,0.10389939833213442,0.13984335992404406
