Date,Close,High,Low,Open,Volume,Return,Log_Return,Vol_30d,Vol_90d
2020-08-11,11410.525390625,11932.7109375,11195.708984375,11881.6474609375,27039782640,,,,
2020-08-12,11584.9345703125,11748.396484375,11249.60546875,11404.5966796875,25064548486,0.015284938573538076,0.015169300755772669,,
2020-08-13,11784.1376953125,11796.396484375,11216.8720703125,11588.4052734375,27522199497,0.017195015111304723,0.017048853955416797,,
2020-08-14,11768.87109375,12150.994140625,11685.455078125,11772.6591796875,24237958589,-0.0012955213149429268,-0.001296361228177031,,
2020-08-15,11865.6982421875,11963.203125,11768.697265625,11768.697265625,23354924400,0.008227394765919493,0.008193734253123777,,
2020-08-16,11892.8037109375,11934.9013671875,11737.1884765625,11866.685546875,20583375490,0.0022843551383793237,0.0022817499658520377,,
2020-08-17,12254.40234375,12359.056640625,11806.6962890625,11895.658203125,28227687027,0.03040482644811049,0.029951760409884235,,
2020-08-18,11991.2333984375,12335.70703125,11954.525390625,12251.8955078125,26043227672,-0.021475461465219614,-0.02170941475499902,,
2020-08-19,11758.283203125,12028.923828125,11687.3330078125,11990.884765625,24502851117,-0.019426708460436926,-0.01961788699136637,,
2020-08-20,11878.3720703125,11900.4111328125,11710.0634765625,11761.5,20175242945,0.01021312934149976,0.01016132774175868,,
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,-0.024067507803910648,-0.024361862793125022,,
2020-08-22,11681.8251953125,11689.4072265625,11448.8056640625,11585.4775390625,20224191306,0.007706363621583279,0.007676821280393403,,
2020-08-23,11664.84765625,11713.4296875,11559.9208984375,11679.6962890625,18482062658,-0.0014533293195752028,-0.0014543864269716935,,
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,0.00940844236539995,0.009364458635234827,,
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,-0.034690018052305094,-0.035306004408532356,,
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,0.010753745063331488,0.010696334763965401,,
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,-0.01435938403704018,-0.014463477673961746,,
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,0.01934954061432026,0.01916471859560327,,
2020-08-29,11506.865234375,11585.640625,11466.29296875,11541.0546875,17485597759,-0.0030872658111327222,-0.0030920412474540297,,
2020-08-30,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,0.017784220187846422,0.017627931208674324,,
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,-0.0026201196706430174,-0.0026235581917250007,,
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,0.024797762089964426,0.02449528784504093,,
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,-0.04648471948812871,-0.04759982836281475,,
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,-0.10239476124641311,-0.108024907829682,,
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,0.02601355576262887,0.02568095890557451,,
2020-09-05,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,-0.03255823502891142,-0.03310004713411871,,
2020-09-06,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,0.010893696409813414,0.010834787536525494,,
2020-09-07,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,0.00867790498409815,0.008640468391535637,,
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,-0.022956306264775628,-0.02322390559011147,,
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,0.010939236349907233,0.010879835709758444,,
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,0.011793293850096198,0.011724294913524443,0.42888617770999227,
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,0.0036452631180188266,0.003638635248421432,0.4259287603749338,
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,0.003966560559340859,0.003958714499077175,0.42212605851788026,
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,-0.011340078630605377,-0.011404867595945653,0.42263924126306673,
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,0.0345883839286778,0.03400365092776386,0.4359630078980027,
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,0.010871177190313608,0.010812510742824319,0.4375957950249017,
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,0.01648188444401355,0.016347532426243053,0.4302032882441025,
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,-0.0023612995663134795,-0.002364091830582051,0.4267392934703332,
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,-0.00040225598714782596,-0.0004023369137903027,0.42379747583056443,
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,0.013683545731443925,0.013590771382837723,0.4247868592533895,
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,-0.014067993350005525,-0.0141678855300922,0.4212289856768247,
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,-0.04351800185522625,-0.04449331082805089,0.43727240698935715,
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,0.0072833400259153525,0.0072569445920738825,0.43832285400113086,
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,-0.027733979972724532,-0.028125828810467837,0.4423883081910341,
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,0.050153282066164984,0.04893613643511954,0.45963838475884383,
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,-0.006259218747560857,-0.00627888978372976,0.4583701094572117,
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,0.005424892199001441,0.005410230472935921,0.45731009377827414,
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,0.0022831856976197606,0.0022805831897412406,0.45326604555457567,
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,-0.006089609852421796,-0.006108227146350323,0.45341883565417473,
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,0.012604356977915954,0.01252558330751577,0.45170176110912763,
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,-0.00554646448346463,-0.0055619032310387645,0.4518074916986098,
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,-0.015303370300178809,-0.015421675401221661,0.4458531891482828,
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,-0.00409414143543152,-0.004102545378274992,0.42694085887804106,
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,-0.0025194375739971964,-0.0025226166977002406,0.30350530136979526,
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,0.011399199427022166,0.011334718114116692,0.2959644478599878,
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,0.01159903211277169,0.011532279024733388,0.2801389486951948,
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,-0.017504646058134066,-0.017659664062251813,0.2844821667046071,
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,0.0060882710901424275,0.006069812450621233,0.28398843436128174,
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,0.023124708925124526,0.022861384647314218,0.28145686204406356,
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,0.013629236597062944,0.013537193923190284,0.28225300281996296,
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,0.02095930231275278,0.02074267777372715,0.28603561536872035,
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,0.0077742124166433335,0.007744148940002064,0.2863623254323826,
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,0.01503679807902314,0.014924866101628098,0.2884191055861555,
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,-0.011203790312466544,-0.011267025530866026,0.2883582634244595,
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,0.0003157232305546209,0.000315673400463534,0.27299694413382164,
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,0.005760771167350187,0.005744241377636975,0.27201958962901424,
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,-0.01506927308750361,-0.01518396829079633,0.2730267271193577,
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,0.0031777181254826203,0.0031726798498982116,0.27287407752263515,
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,0.011028058853915557,0.010967693217915127,0.2742379227772735,
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,0.02252631185070797,0.02227634146506345,0.2787430095062348,
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,0.014843919324981414,0.014734826605249336,0.27681124621455094,
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,0.07614375520341321,0.07338405430586939,0.31646654756396675,
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,0.011089019970212055,0.011027987566796663,0.3166888769891847,
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,-0.0026494544392426933,-0.0026529704553783216,0.30063632880195595,
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,0.0136506131750318,0.01355828284978525,0.2735069459453375,
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,-0.0058657541398662305,-0.0058830252475124915,0.2733467667850279,
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,0.003382214014740148,0.0033765071930938885,0.27349712953402616,
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,0.04427990207523247,0.04332755896265355,0.2939433541010772,
